FRAME_STOCK,SPEED (IPS),TIME/STRIP,PACKAGE_CODE,Package size ,Package group,Frame type ,Unit/strip,Process,Before_Outlier,After_Outlier
F7A015,3.0,231.28,ED-300E3001010K,3X3,SLP,Copper ,1170.0,Step Cut,13.0,12.0
F7D002,5.0,167.3,NQC700E700B084A,7X7,QFN,Copper ,240.0,,27.0,26.0
F7W001,3.0,82.01,EQ-400E4001024D,4X4,SLP,Full PPF,700.0,Step Cut,1.0,1.0
F96001,1.0,419.53999999999996,ZQ-400E4001007A,4X4,SLP,Copper ,585.0,,1.0,1.0
FA0028,3.0,140.48,EHC90E190100BAN,9X9,GQFN,Selective PPF,120.0,,4.0,4.0
FA0034,5.0,452.09,EH-20E120014BAN,2X2,GQFN,Selective PPF,2250.0,,2.0,2.0
FA0043,3.0,470.8,XH-20E124018AAJ,2.4X2,GQFN,Selective PPF,1760.0,,1.0,1.0
FA0044,9.0,436.0,EH-20E124018BAN,2.4X2,GQFN,Selective PPF,1980.0,,1.0,1.0
FA0062,5.0,171.62,MHC60E160080DAJ,6X6,GQFN,Selective PPF,270.0,,2.0,2.0
FA0079,3.0,156.76999999999998,TH-50E160048CAN,6X5,GQFN,Selective PPF,360.0,,1.0,1.0
FA0082,5.0,403.88,EH-16E124016BAJ,2.4X1.6,GQFN,Selective PPF,2250.0,,1.0,1.0
FA0093,5.0,455.12999999999994,XH-16E116016AAJ,1.6X1.6,GQFN,Selective PPF,3150.0,,1.0,1.0
FA0095,3.0,171.64499999999998,MH-50E150032BAN,5X5,GQFN,Selective PPF,440.0,,1.0,1.0
FA0097,5.0,452.09,XH-20E120024AAJ,2X2,GQFN,Selective PPF,2250.0,,2.0,2.0
FA0105,5.0,221.65,NQC400E400A028B,4X4,QFN,Copper ,700.0,,33.0,31.0
FA0124,3.0,187.36,MH-60M360048DAN,6X6,GQFN,Selective PPF,270.0,,2.0,2.0
FA0126,3.0,466.93,THY18S236006CAJ,3.6X1.8,GQFN,Selective PPF,1500.0,,1.0,1.0
FA0129,5.0,200.85,MH-45E145046DAN,4.5X4.5,GQFN,Selective PPF,540.0,,1.0,1.0
FA0130,5.0,171.62,MH-50E150052DBH,5X5,GQFN,Selective PPF,440.0,,1.0,1.0
FA0132,5.0,83.1,XH-31D243034AAJ,4.3X3.1,GQFN,Selective PPF,780.0,,1.0,1.0
FA0133,2.0,213.40666666666667,NH-50E150024SAJ,5X5,GQFN,Selective PPF,440.0,,1.0,1.0
FA0134,3.0,227.11000000000007,EH-3ME03L008BAN,3.28X3.23,GQFN,Selective PPF,880.0,,1.0,1.0
FA0137,5.0,307.67,PH-20E125008AAJ,2X2.5,GQFN,Selective PPF,1820.0,,1.0,1.0
FA0138,5.0,124.27,MH-60M3A0070DFB,10X6,GQFN,Selective PPF,180.0,,1.0,1.0
FA0142,3.0,213.28,MH-40E140015DAJ,4X4,GQFN,Selective PPF,700.0,,3.0,3.0
FA0147,3.0,212.36,EH-26E124008BAJ,2.4X2.6,GQFN,Selective PPF,1500.0,,1.0,1.0
FA0152,3.0,213.28,MHC40E140024DAJ,4X4,GQFN,Selective PPF,700.0,,3.0,3.0
FA0157,3.0,166.33,MH-70E170056DAJ,7X7,GQFN,Selective PPF,200.0,,3.0,3.0
FA0160,5.0,221.505,EH-22F130024BAJ,2.2X3,GQFN,Selective PPF,1350.0,,1.0,1.0
FA0169,2.0,295.84,NH-20F120012SAN,2X2,GQFN,Selective PPF,2250.0,,1.0,1.0
FA0170,5.0,171.62,NHC60E160080SAJ,6X6,GQFN,Selective PPF,270.0,,2.0,2.0
FA0171,3.0,187.36,MH-60E160080DAN,6X6,GQFN,Selective PPF,270.0,,2.0,2.0
FA0180,3.0,140.48,HH-90E190064TAN,9X9,GQFN,Selective PPF,120.0,,4.0,4.0
FA0184,3.0,149.94,HH-80E180068TAN,8X8,GQFN,Selective PPF,175.0,,1.0,1.0
FA0187,3.0,140.48,HHG90M290031TAN,9X9,GQFN,Selective PPF,120.0,,4.0,4.0
FA0212,3.0,146.70999999999998,HHC50M260016TAJ,5X6,GQFN,Selective PPF,315.0,,1.0,1.0
FA0215,1.0,132.76999999999998,NH-60E160071SAJ,6X6,GQFN,Selective PPF,271.0,,1.0,1.0
FA0221,3.0,166.33,NH-70E170048SAJ,7X7,GQFN,Selective PPF,200.0,,3.0,3.0
FA0224,3.0,213.28,MH-40E140015DAJ,4X4,GQFN,Selective PPF,700.0,,3.0,3.0
FA0225,3.0,166.33,NHC70E170048SAJ,7X7,GQFN,Selective PPF,200.0,,3.0,3.0
FJ0001,9.0,237.67,TG-200E200B008R,2X2,LGA,"Substrate, 77.5X240 mm (3 panel)",2470.0,,2.0,2.0
FJ0002,5.0,326.15,TG-150E100B006R,1X1.5,LGA,"Substrate, 77.5X240 mm (3 panel)",5780.0,,2.0,2.0
FJ0003,9.0,237.67,TG-200E200C006R,2X2,LGA,"Substrate, 77.5X240 mm (3 panel)",2470.0,,2.0,2.0
FJ0005,5.0,326.15,TG-150E100B006R,1X1.5,LGA,"Substrate, 77.5X240 mm (3 panel)",5780.0,,2.0,2.0
FJ0048,5.0,152.43,AG-20B2160049AR,1.6X2,LGA,"Substrate, 77.5X240 mm (3 panel)",3363.0,,1.0,1.0
FJ0050,5.0,129.86,AG-25B2200049AR,2X2.5,LGA,"Substrate, 77.5X240 mm (3 panel)",2268.0,,2.0,2.0
FJ0051,5.0,129.86,AG-25B2200069AR,2X2.5,LGA,"Substrate, 77.5X240 mm (3 panel)",2268.0,,2.0,2.0
FJ0055,5.0,221.15,AG-16B2120069AR,1.2X1.6,LGA,"Substrate, 77.5X240 mm (3 panel)",5262.0,,1.0,1.0
FJ0076,3.0,634.42,CGD20B2200108AR,2X2,LGA,"Substrate, 77.5X240 mm (3 panel)",2748.0,,1.0,1.0
FJ0077,5.0,141.8,QGG50N150010DAR,5X5,LGA,"Substrate, 77.5X240 mm (3 panel)",492.0,,1.0,1.0
FJ0078,3.0,129.45,ABCB0N1B02139FR,11X11,BGA,"Substrate, 77.5X240 mm (3 panel)",108.0,,1.0,1.0
FJ0099,3.0,650.14,CGD25B2250108AR,2.5X2.5,LGA,"Substrate, 77.5X240 mm (3 panel)",1872.0,,1.0,1.0
FJ9001,5.0,156.52,BG-30B2250149AR,2.5X3,LGA,"Substrate, 77.5X240 mm (1 panel)",1705.0,,3.0,3.0
FJ9004,5.0,156.52,BG-30B2250149AR,2.5X3,LGA,"Substrate, 77.5X240 mm (1 panel)",1705.0,,3.0,3.0
FJ9005,5.0,156.52,BG-30B2250149AR,2.5X3,LGA,"Substrate, 77.5X240 mm (1 panel)",1705.0,,3.0,3.0
FJA032,3.0,226.14,HGFE0G5A0108SAR,10X14,LGA,"Substrate, 77.5X240 mm (2 panel)",88.0,,3.0,3.0
FJA034,3.0,226.14,HGFE0G5A0110SAR,10X14,LGA,"Substrate, 77.5X240 mm (2 panel)",88.0,,3.0,3.0
FJA035,3.0,226.14,HGFE0G4A0123SAR,10X14,LGA,"Substrate, 77.5X240 mm (2 panel)",88.0,,3.0,3.0
FJA036,5.0,182.92,KBP70A2C0112RGG,12X7,BGA,"Substrate, 77.5X240 mm (2 panel)",150.0,,1.0,1.0
FJE013,3.0,163.57,NBCM0C1M05389HR,21X21,BGA,"Substrate, 95X240.5 mm (2 panel)",40.0,,1.0,1.0
FJE017,3.0,191.42,GB-70C1700997ER,7X7,BGA,"Substrate, 95X240.5 mm (2 panel)",318.0,,1.0,1.0
FJE035,5.0,255.4,GG-25H1250257AR,2.5X2.5,LGA,"Substrate, 95X240.5 mm (2 panel)",2400.0,,1.0,1.0
FJE039,3.0,144.0,BBWH0C1H0273DGR,17X17,BGA,"Substrate, 95X240.5 mm (2 panel)",48.0,,1.0,1.0
FJE040,1.0,734.4,ZG-28H2280101AR,2.8X2.8,LGA,"Substrate, 95X240.5 mm (2 panel)",1944.0,,1.0,1.0
FJE048,1.0,281.37,ZG-27H227010HAL,2.7X2.7,LGA,"Substrate, 95X240.5 mm (2 panel)",2128.0,,1.0,1.0
FJT001,1.0,305.65,GGO40C1600345AR,6X4,LGA,Substrate from customer ,576.0,,2.0,2.0
FJT002,1.0,305.65,GG-40C1600345AR,6X4,LGA,Substrate from customer ,576.0,,2.0,2.0
FJT003,9.0,158.4,,,NAN,,,,,
FJT015,1.0,263.62,GG-90C1764036AR,9X7.64,LGA,Substrate from customer ,112.0,,1.0,1.0
FN0020,3.0,366.4,UD-120X100A006D,1X1.25,QFN,Full PPF,3744.0,,1.0,1.0
FN0030,5.0,236.18,UD-200X220B008A,2.2X2,QFN,Copper ,1292.0,,1.0,1.0
FN0033,2.0,347.225,UQ-140X180A010P,1.8X1.4,QFN,Full PPF,2116.0,,1.0,1.0
FN0059,3.0,252.77,UQ-170X200A012D,2X1.7,QFN,Full PPF,1596.0,,1.0,1.0
FN0061,3.0,334.72,UD-180X120A008A,1.2X1.8,QFN,Full PPF,2304.0,,1.0,1.0
FN0074,3.0,227.75,UQ-180X320A020P,3.2X1.8,QFN,Full PPF,936.0,,1.0,1.0
FN0077,5.0,192.88,UD-300X300B010A,3X3,QFN,Copper ,616.0,,1.0,1.0
FN0115,3.0,265.91,UQ-180E320A020P,1.8X3.2,QFN,Full PPF,1700.0,,2.0,2.0
FN0138,3.0,253.96999999999997,UD-150X200F002A,2X1.5,QFN,Full PPF,1848.0,,1.0,1.0
FN0156,3.0,249.12,UQ-160X160A012P,1.6X1.6,QFN,Full PPF,2000.0,,2.0,2.0
FNF002,3.0,322.53,XQ-160F120A010D,1.2X1.6,QFN,Full PPF,2480.0,,1.0,1.0
FNF003,3.0,223.94,XQ-200F280A018D,2.8X2,QFN,Full PPF,960.0,,1.0,1.0
FNF006,3.0,249.12,XQ-160F160A012D,1.6X1.6,QFN,Full PPF,2000.0,,2.0,2.0
FR0002,5.0,167.3,NQ-700E700B048A,7X7,QFN,Copper ,240.0,Full Cut,27.0,26.0
FR0005,3.0,252.34,TQ-400E400B024A,4X4,QFN,Full PPF,700.0,,21.0,20.0
FR0006,5.0,207.97,TQ-500E500B032A,5X5,QFN,Copper ,440.0,,32.0,32.0
FR0011,5.0,173.55,NQ-600E600B040A,6X6,QFN,Copper ,315.0,,18.0,15.0
FR0015,4.0,183.18500000000003,TQ-700E800B052A,8X7,QFN,Selective PPF,210.0,,1.0,1.0
FR0018,5.0,221.65,NQ-400E400B024A,4X4,QFN,Copper ,700.0,,33.0,31.0
FR0020,5.0,170.84,NQ-350E900B042A,9X3.5,QFN,Copper ,330.0,,2.0,2.0
FR0022,0.5,211.14333333333332,NQ-300E3001016A,3X3,SLP,Copper ,1170.0,Step Cut,1.0,1.0
FR0023,3.0,231.28,ND-300E3001010A,3X3,SLP,Copper ,1170.0,Step Cut,13.0,12.0
FR0025,5.0,207.97,NQ-500E500B032A,5X5,QFN,Copper ,440.0,,32.0,32.0
FR0035,5.0,173.55,NQ-600E600A048A,6X6,QFN,Copper ,315.0,,18.0,15.0
FR0040,5.0,267.89,ND-300E300B010A,3X3,QFN,Copper ,1170.0,,33.0,31.0
FR0043,5.0,221.65,NQ-400E400A028A,4X4,QFN,Copper ,700.0,,33.0,31.0
FR0044,5.0,224.91,NQ-500E5001032A,5X5,SLP,Copper ,440.0,Full Cut,12.0,12.0
FR0046,5.0,221.65,NQ-400E400A028A,4X4,QFN,Copper ,700.0,,33.0,31.0
FR0047,2.0,400.38,NQ-300E300B016A,3X3,QFN,Copper ,1170.0,,5.0,4.0
FR0048,5.0,173.55,NQ-600E600B040A,6X6,QFN,Copper ,315.0,,18.0,15.0
FR0049,3.0,218.09,NQ-400E4001024A,4X4,SLP,Copper ,700.0,Step Cut,17.0,11.0
FR0050,5.0,267.89,ND-300E300E006A,3X3,QFN,Copper ,1170.0,,33.0,31.0
FR0056,3.0,218.09,NQ-400E4001020A,4X4,SLP,Copper ,700.0,Step Cut,17.0,11.0
FR0057,5.0,267.89,NQ-300E300A020A,3X3,QFN,Copper ,1170.0,,33.0,31.0
FR0059,5.0,207.97,NQ-500E500C020A,5X5,QFN,Copper ,440.0,Full Cut,32.0,32.0
FR0060,3.0,216.58,NQ-500E500B028A,5X5,QFN,Full PPF,440.0,Step Cut,32.0,28.0
FR0065,3.0,252.34,NQ-400E400C016P,4X4,QFN,Full PPF,700.0,,21.0,20.0
FR0066,5.0,207.97,NQ-500E500A040A,5X5,QFN,Copper ,440.0,,32.0,32.0
FR0067,5.0,173.55,NQ-600E600B036A,6X6,QFN,Copper ,315.0,,18.0,15.0
FR0068,3.0,171.27,NQ-700E7001032A,7X7,SLP,Copper ,240.0,Step Cut,15.0,14.0
FR0070,5.0,167.3,NQ-700E700B048A,7X7,QFN,Copper ,240.0,,27.0,26.0
FR0075,3.0,165.16,NQ-800E800B056A,8X8,QFN,Full PPF,175.0,,6.0,4.0
FR0079,3.0,216.58,NQ-500E500B032P,5X5,QFN,Full PPF,440.0,,32.0,28.0
FR0083,5.0,151.67,NQ-900E900B064P,9X9,QFN,Copper ,120.0,,11.0,10.0
FR0087,3.0,207.9,NQ-600E600B026F,6X6,QFN,Full PPF,315.0,,7.0,6.0
FR0090,2.0,322.97,NQ-400E400B020A,4X4,QFN,Copper ,700.0,,6.0,5.0
FR0099,2.0,199.29000000000002,TQTA00DA00B068P,10X10,QFN,Full PPF,120.0,,1.0,1.0
FR0110,5.0,158.9,NQ-800E800B052A,8X8,QFN,Copper ,175.0,,6.0,6.0
FR0123,3.0,187.48000000000002,ND-700E400A032A,4X7,QFN,Full PPF,400.0,,1.0,1.0
FR0124,5.0,191.94,NQ-600E6001040A,6X6,SLP,Copper ,315.0,Full Cut,7.0,7.0
FR0134,5.0,167.3,NQ-700E700A056A,7X7,QFN,Copper ,240.0,,27.0,26.0
FR0139,5.0,207.97,MQ-500S500C020A,5X5,QFN,Copper ,440.0,,32.0,32.0
FR0147,5.0,167.3,NQ-700E700B048A,7X7,QFN,Copper ,240.0,,27.0,26.0
FR0153,5.0,167.3,NQ-700E700B048A,7X7,QFN,Copper ,240.0,,27.0,26.0
FR0154,5.0,158.9,NQ-800E800B056A,8X8,QFN,Copper ,175.0,,6.0,6.0
FR0156,4.0,251.41,ND-300E300B010F,3X3,QFN,Selective PPF,1170.0,,1.0,1.0
FR0157,5.0,167.3,NQ-700E700B044A,7X7,QFN,Copper ,240.0,,27.0,26.0
FR0158,3.0,151.98,NQ-900E900B064A,9X9,QFN,Full PPF,120.0,Step Cut,9.0,8.0
FR0159,5.0,151.67,NQ-900E900B064A,9X9,QFN,Copper ,120.0,,11.0,10.0
FR0160,1.0,211.44500000000002,NQ-900E900B064A,9X9,QFN,Copper ,120.0,,1.0,1.0
FR0175,3.0,216.58,TQ-500E500B032A,5X5,QFN,Full PPF,440.0,,32.0,28.0
FR0179,5.0,267.89,NQ-300E300B016A,3X3,QFN,Copper ,1170.0,,33.0,31.0
FR0191,3.0,252.34,NQ-400E400A028P,4X4,QFN,Full PPF,700.0,,21.0,20.0
FR0194,5.0,221.65,NQ-400E400B020A,4X4,QFN,Copper ,700.0,,33.0,31.0
FR0199,5.0,167.3,NQ-700E700C032A,7X7,QFN,Copper ,240.0,,27.0,26.0
FR0208,3.0,294.47,ND-300E300B010P,3X3,QFN,Full PPF,1170.0,,22.0,19.0
FR0210,0.0,178.06,NQ-800E800A068P,8X8,QFN,Full PPF,175.0,,2.0,2.0
FR0211,3.0,165.16,MQ-800M800B056P,8X8,QFN,Full PPF,175.0,,6.0,4.0
FR0221,5.0,206.82,ND-500E600G008A,6X5,QFN,Copper ,385.0,,4.0,4.0
FR0224,2.0,322.97,NQ-400D400C016A,4X4,QFN,Copper ,700.0,,6.0,5.0
FR0225,2.0,322.97,ND-400E400D008A,4X4,QFN,Copper ,700.0,,6.0,5.0
FR0227,2.0,210.55000000000004,NQ-800E800C044A,8X8,QFN,Copper ,175.0,,1.0,1.0
FR0230,2.0,400.38,ND-300E300C008A,3X3,QFN,Copper ,1170.0,,5.0,4.0
FR0232,5.0,151.67,NQ-900E900B064A,9X9,QFN,Copper ,120.0,,11.0,10.0
FR0242,3.0,294.47,NQ-300E300B016D,3X3,QFN,Full PPF,1170.0,,22.0,19.0
FR0249,3.0,313.47,ND-320E250P004P,2.5X3.2,QFN,Full PPF,1275.0,,3.0,3.0
FR0250,0.0,160.20500000000004,NQ-700E7001056A,7X7,SLP,Copper ,240.0,Full Cut,1.0,1.0
FR0251,5.0,280.61,TD-300E3001010A,3X3,SLP,Copper ,1170.0,Full Cut,8.0,6.0
FR0254,5.0,263.04,TQ-300E4001020A,4X3,SLP,Copper ,910.0,Full Cut,1.0,1.0
FR0259,5.0,221.65,NQ-400E400B020A,4X4,QFN,Copper ,700.0,,33.0,31.0
FR0260,5.0,219.3,MQ-300E500B024K,5X3,QFN,Copper ,715.0,,2.0,2.0
FR0261,3.0,428.8,ND-250M200N004P,2X2.5,QFN,Full PPF,1995.0,,3.0,3.0
FR0263,5.0,221.65,ND-400D400F008A,4X4,QFN,Copper ,700.0,,33.0,31.0
FR0264,3.0,183.72,ND-700S500Z004D,5X7,QFN,Full PPF,320.0,,5.0,4.0
FR0268,2.0,227.21,NQ-600E600C028A,6X6,QFN,Copper ,315.0,,4.0,4.0
FR0274,3.0,294.44,TD-300E200B008A,2X3,QFN,Full PPF,1710.0,,2.0,2.0
FR0276,5.0,236.03,TD-300E200B010A,2X3,QFN,Copper ,1710.0,,3.0,3.0
FR0278,5.0,267.89,NQ-300E300B016A,3X3,QFN,Copper ,1170.0,,33.0,31.0
FR0286,5.0,245.31,TD-400E300B014A,3X4,QFN,Copper ,910.0,,5.0,5.0
FR0290,5.0,267.89,TD-300E300B008A,3X3,QFN,Copper ,1170.0,,33.0,31.0
FR0293,3.0,330.0,ND-500S320R004D,3.2X5,QFN,Full PPF,660.0,,2.0,2.0
FR0295,3.0,400.99,TD-200E200B008P,2X2,QFN,Full PPF,2470.0,,16.0,16.0
FR0306,5.0,221.65,NQ-400E400B024A,4X4,QFN,Copper ,700.0,,33.0,31.0
FR0309,5.0,173.55,NQ-600E600B040A,6X6,QFN,Copper ,315.0,,18.0,15.0
FR0314,5.0,169.52,TQ-700E800B052A,8X7,QFN,Copper ,210.0,,3.0,3.0
FR0316,5.0,235.31,TD-500D300B016A,3X5,QFN,Copper ,715.0,,5.0,4.0
FR0332,3.0,294.44,TD-300E200B010D,2X3,QFN,Full PPF,1710.0,,2.0,2.0
FR0343,5.0,221.65,TQ-400E400C016A,4X4,QFN,Copper ,700.0,,33.0,31.0
FR0345,3.0,309.32,ND-200E300B008P,3X2,QFN,Full PPF,1690.0,,5.0,4.0
FR0350,3.0,400.99,TD-200E200C006P,2X2,QFN,Full PPF,2470.0,,16.0,16.0
FR0359,5.0,158.9,NQ-800E800B052A,8X8,QFN,Copper ,175.0,,6.0,6.0
FR0365,5.0,207.97,NQ-500E500D020A,5X5,QFN,Copper ,440.0,,32.0,32.0
FR0366,5.0,360.56,ND-200E200B008A,2X2,QFN,Copper ,2470.0,,11.0,11.0
FR0370,1.0,212.2433333333333,NQ-400E500B028A,5X4,QFN,Copper ,550.0,,1.0,1.0
FR0371,5.0,187.3,TQ-500E600B028A,6X5,QFN,Copper ,360.0,,8.0,8.0
FR0373,3.0,207.9,NQ-600E600B040P,6X6,QFN,Full PPF,315.0,,7.0,6.0
FR0379,5.0,267.89,TQ-300E300B016C,3X3,QFN,Copper ,1170.0,,33.0,31.0
FR0382,5.0,167.3,NQ-700E700B048A,7X7,QFN,Copper ,240.0,Full Cut,27.0,26.0
FR0383,2.0,175.64,TQ-900E900B064A,9X9,QFN,Copper ,120.0,,2.0,2.0
FR0384,5.0,280.38,TD-250D250C006A,2.5X2.5,QFN,Copper ,1650.0,,2.0,2.0
FR0386,5.0,207.97,NQ-500E500G005A,5X5,QFN,Copper ,440.0,,32.0,32.0
FR0400,5.0,311.76,TD-200S300M008A,3X2,QFN,Copper ,1690.0,,5.0,5.0
FR0413,3.0,309.32,TD-200E300B008P,3X2,QFN,Full PPF,1690.0,,5.0,4.0
FR0417,5.0,331.68,TQ-300E200B010C,2X3,QFN,Copper ,1690.0,,3.0,3.0
FR0419,5.0,206.82,MD-500S600G008A,6X5,QFN,Copper ,385.0,,4.0,4.0
FR0420,5.0,168.06,TQ-500E800A051A,8X5,QFN,Copper ,280.0,,4.0,3.0
FR0426,2.0,569.85,TD-200E300B008P,3X2,QFN,Full PPF,1690.0,,1.0,1.0
FR0434,3.0,294.47,ND-300E300B010D,3X3,QFN,Full PPF,1170.0,,22.0,19.0
FR0437,5.0,184.42,TQ-500E700B038A,7X5,QFN,Copper ,320.0,,2.0,2.0
FR0445,5.0,173.55,NQ-600E600A048A,6X6,QFN,Copper ,315.0,,18.0,15.0
FR0446,3.0,400.99,ND-200E200C006D,2X2,QFN,Full PPF,2470.0,,16.0,16.0
FR0450,5.0,151.67,NQ-900E900B064A,9X9,QFN,Copper ,120.0,,11.0,10.0
FR0453,3.0,333.08,TD-250S200Z004D,2.5X2.2,QFN,Full PPF,1995.0,,1.0,1.0
FR0455,5.0,267.89,ND-300E300C008P,3X3,QFN,Copper ,1170.0,,33.0,31.0
FR0461,3.0,313.47,ND-320S250P004P,2.5X3.2,QFN,Full PPF,1275.0,,3.0,3.0
FR0467,5.0,221.65,NQ-400E400A032A,4X4,QFN,Copper ,700.0,,33.0,31.0
FR0470,5.0,207.97,NQ-500E500B032A,5X5,QFN,Copper ,440.0,,32.0,32.0
FR0475,3.0,158.26,NQ-750E750A064P,7.5X7.5,QFN,Full PPF,175.0,,2.0,2.0
FR0482,5.0,173.55,NQ-600E600A052A,6X6,QFN,Copper ,315.0,,18.0,15.0
FR0483,3.0,439.71,ND-150E150B006P,1.5X1.5,QFN,Full PPF,4080.0,,4.0,4.0
FR0484,5.0,221.65,TQ-400E400B024A,4X4,QFN,Copper ,700.0,,33.0,31.0
FR0485,5.0,224.91,NQ-500E5001020A,5X5,SLP,Copper ,440.0,Full Cut,12.0,12.0
FR0495,5.0,167.3,MQC700E700B044A,7X7,QFN,Copper ,240.0,Full Cut,27.0,26.0
FR0497,3.0,337.78,NQ-350E350Z015F,3.5X3.5,QFN,Full PPF,880.0,,2.0,2.0
